0.0, 0.0, 0.0
0.1, 2.0794540120623155, 2.0311008661172145
0.2, 4.077371466054716, 3.8864952540589625
0.30000000000000007, 5.9969494561487119, 5.573072713379075
0.4, 7.841259716660266, 7.097452650529387
0.5, 9.613253537480038, 8.465994921322283
0.6000000000000001, 11.315766486766848, 9.684810008056827
0.7000000000000001, 12.95152294846169, 10.759768797594092
0.8, 14.523140481883268, 11.696511976028653
0.9, 16.033134010381344, 12.50045905498975
1.0, 17.483919845750646, 13.176817044016124
1.1, 18.877819554845254, 13.730588782882159
1.2000000000000002, 20.217063674580847, 14.166580947208854
1.3, 21.503795281269654, 14.489411740170299
1.4000000000000002, 22.74007341999976, 14.703518282604018
1.5, 23.927876399546539, 14.813163713350946
1.6, 25.069104958088745, 14.822444011187093
1.7000000000000002, 26.165585304795127, 14.735294549263444
1.8, 27.219072042148697, 14.555496392542585
1.9000000000000002, 28.231250973685044, 14.286682348309322
2.0, 29.203741801637649, 13.932342779437369
2.1, 30.13810071880701, 13.4958311897146
2.2, 31.035822898801134, 12.980369590164566
2.3000000000000004, 31.898344888632289, 12.38905365495152
2.4000000000000005, 32.72704690749871, 11.724857675119538
2.5, 33.52325505542978, 10.99063931809273
2.6, 34.28824343532898, 10.189144200552799
2.7, 35.023236191810379, 9.323010282011472
2.8000000000000004, 35.729409470091159, 8.394772086108539
2.9000000000000005, 36.4078932980749, 7.406864756390387
3.0, 37.05977339463733, 6.361627953059207
3.1, 37.68609290700811, 5.261309596928468
3.2, 38.287854080028989, 4.108069466575801
3.3000000000000004, 38.86601985995936, 2.903982654449501
3.4000000000000005, 39.421515435395729, 1.6510428874591566
3.5, 39.95522971777083, 0.3511657173640528
3.6, 40.468016763801589, -0.99380841393533892
3.7, 40.960697142162057, -2.3821112292976725
3.8000000000000004, 41.43405924656837, -3.8120437867200487
3.9000000000000005, 41.88886055737687, -5.2819737606683486
4.0, 42.32582885371431, -6.7903328300081327
4.1000000000000009, 42.74566337807971, -8.3356141683562335
4.2, 43.149035955281529, -9.9163700328370634
4.3, 43.536592067500688, -11.531209447385155
4.4, 43.908951887199787, -13.17879597688669
4.5, 44.26671126953134, -14.857845588598201
4.6000000000000009, 44.61044270583316, -16.567124597420236
4.7, 44.9406962397366, -18.305447691738006
4.800000000000001, 45.25800034735377, -20.071676036669917
4.9, 45.562862782951999, -21.864715451688792
5.0, 45.85577139146903, -23.683514659699593
